case_id,sample_id,architecture,workload,N,shape,source,activity_min,activity_max,activity_mean,temp_min,temp_max,temp_mean
278,synthetic_standard_checkerboard_4_00078,standard,checkerboard,4,4x4,synthetic,0.4814913272857666,8.180692672729492,4.33109188079834,26.660493850708008,26.803573608398438,26.73203468322754
279,synthetic_standard_quadrant_4_00079,standard,quadrant,4,4x4,synthetic,0.9787787795066833,9.477532386779785,3.1034672260284424,25.987241744995117,26.721641540527344,26.24091339111328
280,synthetic_standard_checkerboard_4_00080,standard,checkerboard,4,4x4,synthetic,0.7648035287857056,9.179096221923828,4.971950054168701,26.910120010375977,27.066499710083008,26.988311767578125
281,synthetic_standard_quadrant_4_00081,standard,quadrant,4,4x4,synthetic,1.3524627685546875,11.922842979431152,3.9950578212738037,26.282072067260742,27.195459365844727,26.59756851196289
282,synthetic_standard_quadrant_4_00082,standard,quadrant,4,4x4,synthetic,1.4294986724853516,7.3591108322143555,2.9119017124176025,25.98732566833496,26.499698638916016,26.164306640625
283,synthetic_standard_checkerboard_4_00083,standard,checkerboard,4,4x4,synthetic,0.09697788953781128,10.211592674255371,5.154285430908203,26.967296600341797,27.1552734375,27.061283111572266
284,synthetic_standard_stripes_4_00084,standard,stripes,4,4x4,synthetic,0.6167562007904053,9.16945743560791,4.893106937408447,26.766019821166992,27.1474609375,26.95673942565918
285,synthetic_standard_uniform_4_00085,standard,uniform,4,4x4,synthetic,9.013021469116211,9.013021469116211,9.013021469116211,28.60466766357422,28.60466766357422,28.60466766357422
286,synthetic_standard_uniform_4_00086,standard,uniform,4,4x4,synthetic,11.407732963562012,11.407732963562012,11.407732963562012,29.56253433227539,29.56253433227539,29.56253433227539
287,synthetic_standard_hotspot_4_00087,standard,hotspot,4,4x4,synthetic,0.44404929876327515,10.94051742553711,3.0681662559509277,25.991296768188477,26.576021194458008,26.22675323486328
288,synthetic_standard_hotspot_4_00088,standard,hotspot,4,4x4,synthetic,1.15852952003479,11.040060043334961,3.6289119720458984,26.15614891052246,27.010021209716797,26.451091766357422
289,synthetic_standard_quadrant_4_00089,standard,quadrant,4,4x4,synthetic,0.18098300695419312,11.480610847473145,3.005889892578125,25.86463165283203,26.841039657592773,26.201900482177734
290,synthetic_standard_checkerboard_4_00090,standard,checkerboard,4,4x4,synthetic,0.1794920712709427,11.385913848876953,5.782702922821045,27.20849609375,27.416765213012695,27.31262969970703
291,synthetic_standard_hotspot_4_00091,standard,hotspot,4,4x4,synthetic,0.3678884506225586,9.799437522888184,2.725775718688965,25.808345794677734,26.623340606689453,26.089859008789062
292,synthetic_standard_stripes_4_00092,standard,stripes,4,4x4,synthetic,0.874575138092041,8.357288360595703,4.615931510925293,26.679004669189453,27.012723922729492,26.845863342285156
293,synthetic_standard_hotspot_4_00093,standard,hotspot,4,4x4,synthetic,0.3671947419643402,8.99362564086914,2.5238025188446045,25.75159454345703,26.49701499938965,26.009075164794922
294,synthetic_standard_quadrant_4_00094,standard,quadrant,4,4x4,synthetic,1.331983208656311,10.88679313659668,3.7206857204437256,26.202653884887695,27.028301239013672,26.48784637451172
295,synthetic_standard_hotspot_4_00095,standard,hotspot,4,4x4,synthetic,0.8048520088195801,10.118982315063477,3.1333844661712646,26.043977737426758,26.562816619873047,26.25290298461914
296,synthetic_standard_uniform_4_00096,standard,uniform,4,4x4,synthetic,8.502655029296875,8.502655029296875,8.502655029296875,28.40058135986328,28.40058135986328,28.40058135986328
297,synthetic_standard_quadrant_4_00097,standard,quadrant,4,4x4,synthetic,0.7230461239814758,11.766027450561523,3.4837915897369385,26.063459396362305,27.017684936523438,26.39306640625
298,synthetic_standard_uniform_4_00098,standard,uniform,4,4x4,synthetic,10.217666625976562,10.217666625976562,10.217666625976562,29.086559295654297,29.086559295654297,29.086559295654297
299,synthetic_standard_checkerboard_4_00099,standard,checkerboard,4,4x4,synthetic,0.030054578557610512,9.012738227844238,4.521396636962891,26.724618911743164,26.891557693481445,26.808088302612305
300,synthetic_standard_uniform_4_00100,standard,uniform,4,4x4,synthetic,11.667393684387207,11.667393684387207,11.667393684387207,29.66649055480957,29.66649055480957,29.66649055480957
301,synthetic_standard_checkerboard_4_00101,standard,checkerboard,4,4x4,synthetic,0.46501412987709045,10.432517051696777,5.448765754699707,27.08637809753418,27.271621704101562,27.179000854492188
302,synthetic_standard_hotspot_4_00102,standard,hotspot,4,4x4,synthetic,0.28085842728614807,10.127544403076172,2.74252986907959,25.80266761779785,26.65353012084961,26.096569061279297
303,synthetic_standard_stripes_4_00103,standard,stripes,4,4x4,synthetic,0.7416146397590637,8.87503719329834,4.80832576751709,26.741527557373047,27.104278564453125,26.922903060913086
304,synthetic_standard_quadrant_4_00104,standard,quadrant,4,4x4,synthetic,0.5120806097984314,7.250533580780029,2.1966938972473145,25.67710304260254,26.259380340576172,25.878231048583984
305,synthetic_standard_checkerboard_4_00105,standard,checkerboard,4,4x4,synthetic,0.6227087378501892,11.177827835083008,5.900268077850342,27.26154327392578,27.45771026611328,27.35962677001953
306,synthetic_standard_stripes_4_00106,standard,stripes,4,4x4,synthetic,0.793635368347168,7.847818374633789,4.3207268714904785,26.570491790771484,26.885095596313477,26.727792739868164
307,synthetic_standard_hotspot_4_00107,standard,hotspot,4,4x4,synthetic,0.0034631588496267796,10.556055068969727,2.641611099243164,25.81951904296875,26.4073486328125,26.056224822998047
308,synthetic_standard_checkerboard_4_00108,standard,checkerboard,4,4x4,synthetic,0.45826205611228943,8.248252868652344,4.353257656097412,26.668468475341797,26.813241958618164,26.74085235595703
309,synthetic_standard_uniform_4_00109,standard,uniform,4,4x4,synthetic,8.609307289123535,8.609307289123535,8.609307289123535,28.44320297241211,28.44320297241211,28.44320297241211
310,synthetic_standard_multihotspot_4_00110,standard,multihotspot,4,4x4,synthetic,0.7858547568321228,11.609262466430664,5.952968120574951,27.006441116333008,27.69481658935547,27.3807373046875
311,synthetic_standard_multihotspot_4_00111,standard,multihotspot,4,4x4,synthetic,1.1993907690048218,9.363920211791992,4.098501205444336,26.467975616455078,26.82589340209961,26.63892936706543
312,synthetic_standard_multihotspot_4_00112,standard,multihotspot,4,4x4,synthetic,1.6920151710510254,11.462438583374023,4.823277473449707,26.619966506958008,27.3260555267334,26.92889404296875
313,synthetic_standard_quadrant_4_00113,standard,quadrant,4,4x4,synthetic,0.7971206903457642,10.299978256225586,3.172835111618042,25.985002517700195,26.80615997314453,26.26864242553711
314,synthetic_standard_checkerboard_4_00114,standard,checkerboard,4,4x4,synthetic,0.3663354814052582,11.790142059326172,6.0782389640808105,27.324663162231445,27.536964416503906,27.43081283569336
315,synthetic_standard_multihotspot_4_00115,standard,multihotspot,4,4x4,synthetic,0.8062804341316223,9.809094429016113,5.241581439971924,26.710735321044922,27.488670349121094,27.096172332763672
316,synthetic_standard_hotspot_4_00116,standard,hotspot,4,4x4,synthetic,0.5135436654090881,10.588287353515625,3.0322296619415283,25.986438751220703,26.547649383544922,26.212425231933594
317,synthetic_standard_hotspot_4_00117,standard,hotspot,4,4x4,synthetic,0.13758552074432373,8.503228187561035,2.2289962768554688,25.641437530517578,26.364320755004883,25.891132354736328
318,synthetic_standard_multihotspot_4_00118,standard,multihotspot,4,4x4,synthetic,1.3258193731307983,7.989049434661865,4.434880256652832,26.60740089416504,26.97809600830078,26.773521423339844
319,synthetic_standard_stripes_4_00119,standard,stripes,4,4x4,synthetic,0.2466803789138794,9.671396255493164,4.959038257598877,26.773012161254883,27.19335174560547,26.98318099975586
320,synthetic_standard_checkerboard_4_00120,standard,checkerboard,4,4x4,synthetic,0.28352075815200806,8.554617881774902,4.419069290161133,26.690317153930664,26.84403419494629,26.76717758178711
321,synthetic_standard_multihotspot_4_00121,standard,multihotspot,4,4x4,synthetic,1.8206537961959839,10.50695514678955,4.766223907470703,26.610286712646484,27.276042938232422,26.906021118164062
322,synthetic_standard_multihotspot_4_00122,standard,multihotspot,4,4x4,synthetic,0.5102138519287109,11.88064193725586,5.757115364074707,26.91888999938965,27.591325759887695,27.302406311035156
323,synthetic_standard_multihotspot_4_00123,standard,multihotspot,4,4x4,synthetic,0.04645516350865364,10.05113697052002,4.226472854614258,26.318159103393555,26.993167877197266,26.690143585205078
324,synthetic_standard_quadrant_4_00124,standard,quadrant,4,4x4,synthetic,1.2809765338897705,8.611078262329102,3.113502025604248,26.026168823242188,26.659555435180664,26.244949340820312
325,synthetic_systolic_hotspot_4_00000,systolic,hotspot,4,4x4,synthetic,0.7347363829612732,15.793214797973633,5.837817192077637,26.794404983520508,28.13623046875,27.334640502929688
326,synthetic_systolic_checkerboard_4_00001,systolic,checkerboard,4,4x4,synthetic,8.005343437194824,12.055498123168945,9.985420227050781,28.970205307006836,29.020570755004883,28.99372100830078
327,synthetic_systolic_banded_4_00002,systolic,banded,4,4x4,synthetic,6.934613227844238,13.724957466125488,12.027371406555176,29.62587547302246,29.910253524780273,29.810504913330078
328,synthetic_systolic_wavefront_4_00003,systolic,wavefront,4,4x4,synthetic,9.070317268371582,15.210201263427734,11.612096786499023,29.543947219848633,29.847087860107422,29.644393920898438
329,synthetic_systolic_hotspot_4_00004,systolic,hotspot,4,4x4,synthetic,0.3603394031524658,15.868915557861328,5.685762405395508,26.71550750732422,28.094533920288086,27.273866653442383
330,synthetic_systolic_checkerboard_4_00005,systolic,checkerboard,4,4x4,synthetic,7.351922512054443,9.999929428100586,8.630926132202148,28.43975067138672,28.465736389160156,28.45191192626953
331,synthetic_systolic_uniform_4_00006,systolic,uniform,4,4x4,synthetic,13.2642240524292,14.672200202941895,14.20088005065918,30.622777938842773,30.709739685058594,30.679889678955078
332,synthetic_systolic_uniform_4_00007,systolic,uniform,4,4x4,synthetic,10.030028343200684,11.23002815246582,10.822463989257812,29.277265548706055,29.36423110961914,29.328540802001953
333,synthetic_systolic_wavefront_4_00008,systolic,wavefront,4,4x4,synthetic,8.99201774597168,14.070837020874023,11.094539642333984,29.354299545288086,29.605052947998047,29.437389373779297
334,synthetic_systolic_wavefront_4_00009,systolic,wavefront,4,4x4,synthetic,7.048169136047363,12.907362937927246,9.473750114440918,28.693195343017578,28.98247528076172,28.78904914855957
335,synthetic_systolic_banded_4_00010,systolic,banded,4,4x4,synthetic,4.577772617340088,10.769818305969238,9.221807479858398,28.5199031829834,28.77921485900879,28.68825912475586
336,synthetic_systolic_hotspot_4_00011,systolic,hotspot,4,4x4,synthetic,0.9295027852058411,17.59740447998047,7.904703140258789,27.53635025024414,28.960790634155273,28.161422729492188
337,synthetic_systolic_uniform_4_00012,systolic,uniform,4,4x4,synthetic,10.551990509033203,11.913877487182617,11.469443321228027,29.530948638916016,29.617921829223633,29.58728790283203
338,synthetic_systolic_checkerboard_4_00013,systolic,checkerboard,4,4x4,synthetic,7.949697971343994,11.013813018798828,9.436755180358887,28.75983428955078,28.79187774658203,28.774185180664062
339,synthetic_systolic_uniform_4_00014,systolic,uniform,4,4x4,synthetic,13.330117225646973,14.53011703491211,14.078615188598633,30.581504821777344,30.668472290039062,30.630996704101562
340,synthetic_systolic_hotspot_4_00015,systolic,hotspot,4,4x4,synthetic,0.8282774090766907,15.004596710205078,6.450317859649658,27.034217834472656,28.288400650024414,27.57965850830078
341,synthetic_systolic_hotspot_4_00016,systolic,hotspot,4,4x4,synthetic,1.4880629777908325,17.996530532836914,6.940177917480469,27.19264793395996,28.65997314453125,27.775588989257812
342,synthetic_systolic_uniform_4_00017,systolic,uniform,4,4x4,synthetic,12.911373138427734,14.395971298217773,13.879955291748047,30.493106842041016,30.5800724029541,30.551513671875
343,synthetic_systolic_checkerboard_4_00018,systolic,checkerboard,4,4x4,synthetic,7.102417945861816,10.059107780456543,8.535762786865234,28.400516510009766,28.430557250976562,28.413867950439453
344,synthetic_systolic_uniform_4_00019,systolic,uniform,4,4x4,synthetic,12.689057350158691,13.889058113098145,13.486225128173828,30.342573165893555,30.42954444885254,30.39404296875
345,synthetic_systolic_wavefront_4_00020,systolic,wavefront,4,4x4,synthetic,9.585468292236328,16.78128433227539,12.564380645751953,29.907569885253906,30.26284408569336,30.025291442871094
346,synthetic_systolic_hotspot_4_00021,systolic,hotspot,4,4x4,synthetic,0.4823185205459595,16.492923736572266,7.107196807861328,27.237829208374023,28.617534637451172,27.842397689819336
347,synthetic_systolic_hotspot_4_00022,systolic,hotspot,4,4x4,synthetic,1.33954656124115,12.863451957702637,6.467023849487305,27.11750030517578,28.133872985839844,27.586355209350586
348,synthetic_systolic_uniform_4_00023,systolic,uniform,4,4x4,synthetic,10.614102363586426,11.814102172851562,11.460907936096191,29.530424118041992,29.617385864257812,29.58389663696289
349,synthetic_systolic_uniform_4_00024,systolic,uniform,4,4x4,synthetic,10.211228370666504,11.41122817993164,10.911371231079102,29.316547393798828,29.403507232666016,29.36408233642578
350,synthetic_systolic_hotspot_4_00025,systolic,hotspot,4,4x4,synthetic,1.161935806274414,12.209030151367188,5.737699508666992,26.85385513305664,27.841686248779297,27.29462432861328
351,synthetic_systolic_wavefront_4_00026,systolic,wavefront,4,4x4,synthetic,6.986179828643799,12.09145736694336,9.099655151367188,28.555908203125,28.807968139648438,28.639427185058594
352,synthetic_systolic_banded_4_00027,systolic,banded,4,4x4,synthetic,6.46937370300293,12.694708824157715,11.138375282287598,29.285619735717773,29.54631805419922,29.454875946044922
353,synthetic_systolic_wavefront_4_00028,systolic,wavefront,4,4x4,synthetic,6.983301639556885,12.856194496154785,9.41455364227295,28.669286727905273,28.95924949645996,28.765369415283203
354,synthetic_systolic_wavefront_4_00029,systolic,wavefront,4,4x4,synthetic,7.79945182800293,14.781671524047852,10.689940452575684,29.161287307739258,29.506023406982422,29.2755184173584
355,synthetic_systolic_hotspot_4_00030,systolic,hotspot,4,4x4,synthetic,1.1253989934921265,14.788077354431152,5.735816478729248,26.801395416259766,28.024839401245117,27.293851852416992
356,synthetic_systolic_uniform_4_00031,systolic,uniform,4,4x4,synthetic,10.833517074584961,12.169501304626465,11.740177154541016,29.63973045349121,29.7266902923584,29.695629119873047
357,synthetic_systolic_uniform_4_00032,systolic,uniform,4,4x4,synthetic,10.343929290771484,11.543929100036621,11.092409133911133,29.38703155517578,29.4739933013916,29.436519622802734
358,synthetic_systolic_uniform_4_00033,systolic,uniform,4,4x4,synthetic,13.292430877685547,14.492430686950684,14.102020263671875,30.588397979736328,30.675371170043945,30.640369415283203
359,synthetic_systolic_banded_4_00034,systolic,banded,4,4x4,synthetic,4.4116339683532715,13.267699241638184,11.053682327270508,29.180234909057617,29.551118850708008,29.4210262298584
360,synthetic_systolic_hotspot_4_00035,systolic,hotspot,4,4x4,synthetic,0.5893772840499878,17.250505447387695,7.782350540161133,27.486547470092773,28.89617919921875,28.11247444152832
361,synthetic_systolic_banded_4_00036,systolic,banded,4,4x4,synthetic,4.576901912689209,11.103989601135254,9.472217559814453,28.610984802246094,28.884334564208984,28.788455963134766
362,synthetic_systolic_hotspot_4_00037,systolic,hotspot,4,4x4,synthetic,0.43362537026405334,16.408349990844727,6.457838535308838,26.985610961914062,28.39592170715332,27.58270263671875
363,synthetic_systolic_hotspot_4_00038,systolic,hotspot,4,4x4,synthetic,1.242820382118225,16.26319694519043,5.571723461151123,26.73366355895996,28.06439781188965,27.22824478149414
364,synthetic_systolic_uniform_4_00039,systolic,uniform,4,4x4,synthetic,12.406233787536621,13.606233596801758,13.239936828613281,30.242591857910156,30.329551696777344,30.2955322265625
365,synthetic_systolic_checkerboard_4_00040,systolic,checkerboard,4,4x4,synthetic,7.017312049865723,11.391641616821289,9.159477233886719,28.636823654174805,28.693214416503906,28.66335105895996
366,synthetic_systolic_wavefront_4_00041,systolic,wavefront,4,4x4,synthetic,8.380501747131348,14.225147247314453,10.80005931854248,29.223909378051758,29.512481689453125,29.319530487060547
367,synthetic_systolic_checkerboard_4_00042,systolic,checkerboard,4,4x4,synthetic,7.223836898803711,9.618998527526855,8.376418113708496,28.338825225830078,28.362581253051758,28.350120544433594
368,synthetic_systolic_hotspot_4_00043,systolic,hotspot,4,4x4,synthetic,1.0149785280227661,12.396474838256836,4.481337070465088,26.40280532836914,27.42055320739746,26.792110443115234
369,synthetic_systolic_uniform_4_00044,systolic,uniform,4,4x4,synthetic,13.578045845031738,14.844597816467285,14.45577621459961,30.727121353149414,30.814105987548828,30.781858444213867
370,synthetic_systolic_uniform_4_00045,systolic,uniform,4,4x4,synthetic,13.561056137084961,14.761055946350098,14.390294075012207,30.7028865814209,30.78986167907715,30.75565528869629
371,synthetic_systolic_hotspot_4_00046,systolic,hotspot,4,4x4,synthetic,1.4033129215240479,12.35692024230957,4.938240051269531,26.585960388183594,27.572092056274414,26.974882125854492
372,synthetic_systolic_hotspot_4_00047,systolic,hotspot,4,4x4,synthetic,0.29322975873947144,16.07716178894043,5.555978775024414,26.66098976135254,28.065834045410156,27.221956253051758
373,synthetic_systolic_uniform_4_00048,systolic,uniform,4,4x4,synthetic,10.827940940856934,12.02794075012207,11.64419174194336,29.6049861907959,29.69195556640625,29.657222747802734
374,synthetic_systolic_uniform_4_00049,systolic,uniform,4,4x4,synthetic,10.53876781463623,11.946554183959961,11.475345611572266,29.53252601623535,29.61949348449707,29.589637756347656
375,synthetic_systolic_checkerboard_4_00050,systolic,checkerboard,4,4x4,synthetic,6.901517391204834,8.58108139038086,7.6962995529174805,28.0692138671875,28.088069915771484,28.078062057495117
376,synthetic_systolic_checkerboard_4_00051,systolic,checkerboard,4,4x4,synthetic,6.709614276885986,10.801939964294434,8.710777282714844,28.459970474243164,28.511119842529297,28.483875274658203
377,synthetic_systolic_uniform_4_00052,systolic,uniform,4,4x4,synthetic,13.553462028503418,15.007041931152344,14.509119987487793,30.745302200317383,30.832277297973633,30.80318832397461
378,synthetic_systolic_uniform_4_00053,systolic,uniform,4,4x4,synthetic,10.429612159729004,11.62961196899414,11.161327362060547,29.415246963500977,29.5022029876709,29.46405792236328
379,synthetic_systolic_hotspot_4_00054,systolic,hotspot,4,4x4,synthetic,0.18295344710350037,17.114294052124023,7.114254951477051,27.212839126586914,28.66718101501465,27.845264434814453
380,synthetic_systolic_wavefront_4_00055,systolic,wavefront,4,4x4,synthetic,8.825191497802734,16.564889907836914,12.029260635375977,29.684619903564453,30.066740036010742,29.811235427856445
381,synthetic_systolic_uniform_4_00056,systolic,uniform,4,4x4,synthetic,11.605059623718262,12.805059432983398,12.394142150878906,29.906070709228516,29.9930419921875,29.95721435546875
382,synthetic_systolic_banded_4_00057,systolic,banded,4,4x4,synthetic,5.7305827140808105,14.030954360961914,11.955862045288086,29.556238174438477,29.90384864807129,29.78192138671875
383,synthetic_systolic_uniform_4_00058,systolic,uniform,4,4x4,synthetic,13.914536476135254,15.11453628540039,14.751662254333496,30.84714126586914,30.934114456176758,30.90022850036621
384,synthetic_systolic_hotspot_4_00059,systolic,hotspot,4,4x4,synthetic,1.4563270807266235,14.284394264221191,5.738591194152832,26.832542419433594,27.98570442199707,27.29499053955078
385,synthetic_systolic_hotspot_4_00060,systolic,hotspot,4,4x4,synthetic,0.19207891821861267,13.926513671875,4.952362060546875,26.48027229309082,27.707860946655273,26.980484008789062
386,synthetic_systolic_uniform_4_00061,systolic,uniform,4,4x4,synthetic,13.464578628540039,14.693536758422852,14.326644897460938,30.676136016845703,30.76310157775879,30.730224609375
387,synthetic_systolic_checkerboard_4_00062,systolic,checkerboard,4,4x4,synthetic,6.997338771820068,10.086075782775879,8.496707916259766,28.38364028930664,28.416139602661133,28.39822006225586
388,synthetic_systolic_hotspot_4_00063,systolic,hotspot,4,4x4,synthetic,1.3901541233062744,17.596677780151367,6.540679931640625,27.051523208618164,28.496246337890625,27.61581039428711
389,synthetic_systolic_checkerboard_4_00064,systolic,checkerboard,4,4x4,synthetic,7.082092761993408,10.631736755371094,8.811914443969727,28.505401611328125,28.546472549438477,28.524267196655273
390,synthetic_systolic_hotspot_4_00065,systolic,hotspot,4,4x4,synthetic,0.9881300926208496,15.326394081115723,5.73848295211792,26.783588409423828,28.065837860107422,27.294960021972656
391,synthetic_systolic_checkerboard_4_00066,systolic,checkerboard,4,4x4,synthetic,6.937185764312744,8.738558769226074,7.792872428894043,28.10738754272461,28.127079010009766,28.11665153503418
392,synthetic_systolic_uniform_4_00067,systolic,uniform,4,4x4,synthetic,12.892455101013184,14.09245491027832,13.699457168579102,30.427453994750977,30.514421463012695,30.479320526123047
393,synthetic_systolic_uniform_4_00068,systolic,uniform,4,4x4,synthetic,12.250689506530762,13.589345932006836,13.158462524414062,30.206998825073242,30.29396629333496,30.262943267822266
394,synthetic_systolic_checkerboard_4_00069,systolic,checkerboard,4,4x4,synthetic,7.8335795402526855,12.070019721984863,9.90679931640625,28.936979293823242,28.99081039428711,28.96222496032715
395,synthetic_systolic_hotspot_4_00070,systolic,hotspot,4,4x4,synthetic,1.0034215450286865,12.31545639038086,6.491757392883301,27.13177490234375,28.102998733520508,27.596277236938477
396,synthetic_systolic_checkerboard_4_00071,systolic,checkerboard,4,4x4,synthetic,8.027800559997559,10.675909996032715,9.306856155395508,28.71013069152832,28.736114501953125,28.722293853759766
397,synthetic_systolic_uniform_4_00072,systolic,uniform,4,4x4,synthetic,10.154168128967285,11.443243980407715,11.041282653808594,29.360960006713867,29.447921752929688,29.41606330871582
398,synthetic_systolic_hotspot_4_00073,systolic,hotspot,4,4x4,synthetic,0.03979865461587906,16.46076011657715,7.2110772132873535,27.265016555786133,28.651391983032227,27.883953094482422
399,synthetic_systolic_hotspot_4_00074,systolic,hotspot,4,4x4,synthetic,0.6986361742019653,12.032838821411133,5.965161323547363,26.921520233154297,27.90940284729004,27.385601043701172
400,synthetic_systolic_checkerboard_4_00075,systolic,checkerboard,4,4x4,synthetic,7.937527179718018,9.852242469787598,8.849884986877441,28.52983283996582,28.55030059814453,28.539485931396484
401,synthetic_systolic_hotspot_4_00076,systolic,hotspot,4,4x4,synthetic,0.4055126905441284,12.963529586791992,6.147223472595215,26.95697593688965,28.039640426635742,27.45839500427246
402,synthetic_systolic_hotspot_4_00077,systolic,hotspot,4,4x4,synthetic,0.8047319054603577,17.792495727539062,7.898264408111572,27.524036407470703,28.9736270904541,28.158843994140625
403,synthetic_systolic_banded_4_00078,systolic,banded,4,4x4,synthetic,4.562828063964844,12.971363067626953,10.869229316711426,29.11860466003418,29.470741271972656,29.347227096557617
404,synthetic_systolic_banded_4_00079,systolic,banded,4,4x4,synthetic,5.123391628265381,10.50553035736084,9.159996032714844,28.517169952392578,28.74256706237793,28.66350746154785
405,synthetic_systolic_wavefront_4_00080,systolic,wavefront,4,4x4,synthetic,8.303243637084961,14.702860832214355,10.952548027038574,29.27587127685547,29.59183692932129,29.380569458007812
406,synthetic_systolic_banded_4_00081,systolic,banded,4,4x4,synthetic,5.821634292602539,12.124897003173828,10.549081802368164,29.047832489013672,29.311809539794922,29.219215393066406
407,synthetic_systolic_checkerboard_4_00082,systolic,checkerboard,4,4x4,synthetic,7.0152387619018555,8.833596229553223,7.879417419433594,28.141984939575195,28.16179084777832,28.151308059692383
408,synthetic_systolic_wavefront_4_00083,systolic,wavefront,4,4x4,synthetic,9.119108200073242,14.650739669799805,11.40908432006836,29.472681045532227,29.745792388916016,29.56317901611328
409,synthetic_systolic_checkerboard_4_00084,systolic,checkerboard,4,4x4,synthetic,7.92866849899292,8.455881118774414,8.147274017333984,28.252573013305664,28.267677307128906,28.25845718383789
410,synthetic_systolic_hotspot_4_00085,systolic,hotspot,4,4x4,synthetic,0.6955135464668274,16.14076042175293,5.54109525680542,26.679738998413086,28.059722900390625,27.215980529785156
411,synthetic_systolic_hotspot_4_00086,systolic,hotspot,4,4x4,synthetic,0.5651010274887085,15.712288856506348,5.200127601623535,26.56181526184082,27.911895751953125,27.07955551147461
412,synthetic_systolic_hotspot_4_00087,systolic,hotspot,4,4x4,synthetic,0.7833763360977173,13.285958290100098,4.824690818786621,26.485858917236328,27.609460830688477,26.929420471191406
413,synthetic_systolic_uniform_4_00088,systolic,uniform,4,4x4,synthetic,11.376564025878906,12.57656478881836,12.103187561035156,29.792211532592773,29.87917709350586,29.840816497802734
414,synthetic_systolic_banded_4_00089,systolic,banded,4,4x4,synthetic,5.214982032775879,14.044848442077637,11.837381362915039,29.494369506835938,29.864152908325195,29.734447479248047
415,synthetic_systolic_banded_4_00090,systolic,banded,4,4x4,synthetic,4.242205619812012,13.258347511291504,11.004312515258789,29.156137466430664,29.533729553222656,29.401283264160156
416,synthetic_systolic_banded_4_00091,systolic,banded,4,4x4,synthetic,5.902703285217285,12.145130157470703,10.584524154663086,29.063589096069336,29.32500648498535,29.233314514160156
417,synthetic_systolic_hotspot_4_00092,systolic,hotspot,4,4x4,synthetic,0.053848329931497574,15.20760440826416,7.287509918212891,27.331623077392578,28.583913803100586,27.91455078125
418,synthetic_systolic_banded_4_00093,systolic,banded,4,4x4,synthetic,4.121197700500488,13.528985023498535,11.177038192749023,29.21454620361328,29.60852813720703,29.470333099365234
419,synthetic_systolic_checkerboard_4_00094,systolic,checkerboard,4,4x4,synthetic,7.985978126525879,8.540458679199219,8.218217849731445,28.28121566772461,28.295818328857422,28.286848068237305
420,synthetic_systolic_banded_4_00095,systolic,banded,4,4x4,synthetic,6.51242733001709,10.58752155303955,9.568748474121094,28.71623420715332,28.886890411376953,28.827030181884766
421,synthetic_systolic_uniform_4_00096,systolic,uniform,4,4x4,synthetic,13.338830947875977,14.538830757141113,14.081663131713867,30.582937240600586,30.669912338256836,30.63220977783203
422,synthetic_systolic_hotspot_4_00097,systolic,hotspot,4,4x4,synthetic,1.3736172914505005,15.404688835144043,6.002500534057617,26.90022850036621,28.15663719177246,27.400541305541992
423,synthetic_systolic_hotspot_4_00098,systolic,hotspot,4,4x4,synthetic,0.09467575699090958,17.81251335144043,6.169851779937744,26.83481788635254,28.401691436767578,27.467529296875
424,synthetic_systolic_uniform_4_00099,systolic,uniform,4,4x4,synthetic,11.14418888092041,12.620675086975098,12.109392166137695,29.785017013549805,29.871986389160156,29.84328842163086
425,synthetic_systolic_uniform_4_00100,systolic,uniform,4,4x4,synthetic,13.469212532043457,14.776389122009277,14.363868713378906,30.689678192138672,30.776636123657227,30.745086669921875
426,synthetic_systolic_wavefront_4_00101,systolic,wavefront,4,4x4,synthetic,10.03563117980957,17.296310424804688,13.041397094726562,30.097328186035156,30.455810546875,30.21611213684082
427,synthetic_systolic_banded_4_00102,systolic,banded,4,4x4,synthetic,4.380805969238281,13.97894287109375,11.579408645629883,29.370338439941406,29.772300720214844,29.631309509277344
428,synthetic_systolic_hotspot_4_00103,systolic,hotspot,4,4x4,synthetic,0.8152433633804321,17.393529891967773,7.821795463562012,27.505596160888672,28.9188175201416,28.128257751464844
429,synthetic_systolic_wavefront_4_00104,systolic,wavefront,4,4x4,synthetic,8.209578514099121,14.274431228637695,10.720296859741211,29.188438415527344,29.487876892089844,29.287660598754883
430,synthetic_systolic_checkerboard_4_00105,systolic,checkerboard,4,4x4,synthetic,6.9031982421875,9.926027297973633,8.369612693786621,28.333406448364258,28.364683151245117,28.347375869750977
431,synthetic_systolic_uniform_4_00106,systolic,uniform,4,4x4,synthetic,10.309743881225586,11.664458274841309,11.22420883178711,29.43300437927246,29.519975662231445,29.489221572875977
432,synthetic_systolic_hotspot_4_00107,systolic,hotspot,4,4x4,synthetic,1.3960267305374146,15.67332649230957,5.494606018066406,26.72814178466797,27.99332618713379,27.19740867614746
433,synthetic_systolic_uniform_4_00108,systolic,uniform,4,4x4,synthetic,10.82327938079834,12.307265281677246,11.791606903076172,29.657773971557617,29.74473762512207,29.716171264648438
434,synthetic_systolic_uniform_4_00109,systolic,uniform,4,4x4,synthetic,12.06302261352539,13.520899772644043,13.020471572875977,30.149789810180664,30.236759185791016,30.207744598388672
